28.406,22.081,0,0,45.633,2.4611,4.9222,45.633,1.2333,4.5185,4.6145,0.12472,2.8375,950.76,25.696,8.1656,12,12,69,37,0,0,10,32,0,27,3,2,0,0,3,2,0,0,5,533.21,472.22,729.11,621.44,649.6,689.67,743.11,640.22,571.67,222,277,439,532,550,578,584,558,478,418.96,209.21,534.54,491.03,578.59,586.06,688.42,717.28,959.48,2100,1855,2960,3316,3582,3357,3666,3588,3482,8624.4,7118.2,11326,12208,13006,12017,13195,12888,12252,15131,18727,27815,33462,35530,36203,36816,36349,32203,548.04,552.17,1015.2,1343.4,1548.6,1658.1,1773.4,1815.5,1859.4,449.33,462.78,841.17,1092.3,1254.7,1332.3,1431.7,1463.4,1505.4,442.85,451.05,827.45,1071.1,1232.3,1311.5,1414.2,1446.5,1494.6,104.88,129.63,197.51,246.18,266.42,273.14,276.29,270.18,239.77,11592,10484,20567,27850,32394,35462,38018,39199,40229,7.7277,6.651,5.652,3.5715,3.248,3.1492,3.2309,2.7243,2.4641,3.2174,3.9014,3.4031,3.0575,2.75,2.6393,2.5391,2.3745,2.0603,6.0719,2.9466,4.1437,2.822,2.893,2.6761,2.9931,3.0522,4.1357,30.435,26.127,22.946,19.057,17.91,15.329,15.939,15.268,15.009,124.99,100.26,87.801,70.163,65.028,54.872,57.37,54.842,52.812,219.3,263.76,215.62,192.31,177.65,165.31,160.07,154.68,138.81,7.9427,7.777,7.8697,7.7208,7.7429,7.5712,7.7106,7.7255,8.0145,6.5121,6.518,6.5207,6.2777,6.2735,6.0835,6.2246,6.2272,6.4889,6.4182,6.3529,6.4143,6.1556,6.1616,5.9887,6.1485,6.1552,6.4422,1.52,1.8258,1.5311,1.4148,1.3321,1.2472,1.2012,1.1497,1.0335,168.01,147.66,159.44,160.06,161.97,161.93,165.29,166.81,173.4,1.0214,-0.60458,0.12708,0.040074,-0.096662,-0.32622,0.5986,-0.23666,-0.10862,304.74,98.538,104.29,-63.841,-62.005,44.809,14.579,-68.115,-169.05,46.638,12.663,-3.1487,-7.811,-3.4426,-6.8645,-17.546,-24.462,10.668,192.73,-10.427,132.32,-0.93687,-39.257,-4.8598,2.4349,-34.249,-30.56,864.29,11.861,179.28,-59.572,-115.07,46.747,70.309,43.766,-247.15,4104.3,55.641,885.54,-250.5,-573.24,228.38,329.38,236.34,-1267.5,3520.1,-36.873,383.13,32.052,-937.31,-259.68,-630.98,-280.34,-1329.3,8.6177,-0.19846,4.9353,-1.5306,-2.1493,0.0050516,3.1247,-2.1042,-2.4435,13.017,-0.065034,7.5143,-1.8381,-3.8505,0.92939,4.4278,-1.7021,-5.2262,13.75,-0.14961,8.7571,-1.9365,-4.0595,0.76061,4.8665,-2.4605,-5.366,18.142,-0.70271,2.9555,0.53256,-2.7335,-3.7567,-3.5197,-3.9103,-4.2283,158.57,-18.819,59.081,-12.626,-20.641,-57.728,25.846,-78.669,-41.091,0.014803,-0.0085151,0.00098514,0.00023031,-0.00048331,-0.0014896,0.0026026,-0.0010071,-0.0004682,4.4166,1.3879,0.80843,-0.3669,-0.31003,0.20461,0.063386,-0.28985,-0.72865,0.67591,0.17835,-0.024409,-0.044891,-0.017213,-0.031345,-0.076286,-0.10409,0.045981,2.7931,-0.14686,1.0257,-0.0053843,-0.19629,-0.022191,0.010586,-0.14574,-0.13172,12.526,0.16706,1.3898,-0.34237,-0.57536,0.21346,0.30569,0.18624,-1.0653,59.483,0.78368,6.8646,-1.4396,-2.8662,1.0428,1.4321,1.0057,-5.4635,51.016,-0.51934,2.97,0.18421,-4.6865,-1.1857,-2.7434,-1.1929,-5.7299,0.12489,-0.0027953,0.038258,-0.0087964,-0.010746,2.3067e-05,0.013586,-0.0089542,-0.010532,0.18865,-0.00091597,0.058251,-0.010564,-0.019253,0.0042438,0.019251,-0.007243,-0.022527,0.19927,-0.0021072,0.067885,-0.01113,-0.020297,0.0034731,0.021159,-0.01047,-0.023129,0.26292,-0.0098974,0.022911,0.0030607,-0.013668,-0.017154,-0.015303,-0.01664,-0.018225,2.2981,-0.26505,0.458,-0.072566,-0.1032,-0.2636,0.11238,-0.33476,-0.17712,-0.57525,0.066552,0.015559,-0.03265,-0.10063,0.17582,-0.068033,-0.031629,0.31424,0.18304,-0.083074,-0.070196,0.046327,0.014352,-0.065628,-0.16498,0.26386,-0.036112,-0.066415,-0.025466,-0.046374,-0.11287,-0.154,0.068028,-0.052578,0.36723,-0.0019277,-0.070275,-0.0079448,0.0037902,-0.052178,-0.047161,0.013337,0.11095,-0.027332,-0.045933,0.017041,0.024405,0.014868,-0.085047,0.013175,0.11541,-0.024203,-0.048185,0.017531,0.024076,0.016907,-0.091851,-0.01018,0.058218,0.0036108,-0.091864,-0.023243,-0.053776,-0.023384,-0.11232,-0.022381,0.30633,-0.070431,-0.086044,0.00018469,0.10878,-0.071694,-0.084331,-0.0048553,0.30877,-0.055994,-0.10205,0.022495,0.10205,-0.038393,-0.11941,-0.010574,0.34066,-0.055851,-0.10186,0.017429,0.10618,-0.052541,-0.11607,-0.037644,0.087138,0.011641,-0.051984,-0.065243,-0.058203,-0.063288,-0.069318,-0.11533,0.19929,-0.031576,-0.044908,-0.1147,0.048899,-0.14567,-0.077071,1.7779,1.079,1.14,1.0076,1.0239,1.0318,1.2836,1.0058,0.43962,0.75521,0.95857,0.97413,0.80426,0.92059,1.0661,1.3708,1.0165,1.2489,1.2067,1.0133,1.012,1.1221,1.1913,0.77616,0.54688,0.35555,0.62039,0.87679,0.67173,0.784,1.0459,1.7058,0.60726,0.62667,0.87269,0.91305,0.71941,0.72503,0.75865,1.0138,0.61032,0.62647,0.86669,0.91532,0.72271,0.7291,0.76484,1.0343,1.022,0.91359,0.98343,1.0792,1.0219,1.0166,0.99023,1.0519,0.56305,0.46863,0.74899,0.89949,0.65756,0.67038,1.0111,1.5688,0.54766,0.48916,0.74322,0.92115,0.67104,0.70948,1.0131,1.6103,0.55877,0.47666,0.72275,0.91578,0.66729,0.71414,1.0565,1.6925,1.0487,0.86715,0.94294,1.017,0.98831,0.95036,0.97657,1.0278,1.1686,0.85742,0.87388,0.96209,0.92969,0.81203,1.1357,1.3973,0.50219,-0.43294,7.0141,0.77309,4.0221,0.97244,8.0074,1.1925,17.002,5.6873,35.452,11.699,22.457,13.303,4.0306,2.4319,4.0072,2.2361,4.1246,2.1864,2.2125,0.52696,17.431,10.949,1.6004,445.95,224.49,341.21,448.82,12.13,224.49,3.2227,5.9891,0.16187,3.0983,255.78,6.9131,6.8527,445.32,224.24,340.97,448.31,12.116,224.24,3.3518,5.9894,0.16188,3.0983,255.7,6.9108,6.8523,548.19,272.48,417,546,14.757,272.48,-3.2294,5.9926,0.16196,3.0989,256.11,6.9218,6.8539,451.76,226.93,344.12,453.79,12.265,226.93,2.2778,5.9854,0.16177,3.0977,256.41,6.93,6.8551,447.7,224.97,340.96,449.89,12.159,224.97,2.465,5.9847,0.16175,3.0975,256.47,6.9315,6.8553,443.88,223.08,337.7,446.14,12.058,223.08,2.5324,5.9831,0.16171,3.0973,256.66,6.9366,6.8561,608.39,299.57,455.97,602.14,16.274,299.57,-9.2459,5.9851,0.16176,3.0976,257.85,6.969,6.8607,438.3,220.17,332.47,440.39,11.902,220.17,2.3464,5.9816,0.16167,3.097,257,6.9459,6.8574,1118.6,71,39,57,2,0,12,14,63,8,0.13278,0.15019,0,0,2,9,3,8,4,1,0,0.48148,0.48148,0,0,0,0.21942,0.39301,0,0,0,0.098113,0.15824,3.8226,0.28868,0.94409,0.14434,1.5293,0.013499,0.27158,0.0044996,6.825,9.35,13.808,3.0316,3.8824,5.0751,27.328,17.4,16.768,12.677,9.781,7.9929,5.8237,4.1926,0.73859,0.44616,0.29942,0.18372,0.11507,0.072662,0.046966,0.030163,22.681,13.108,10.282,7.445,5.073,3.5504,2.2084,1.3521,0.613,0.3361,0.18361,0.1079,0.059683,0.032276,0.017809,0.0097273,48.667,46.496,43.494,70.257,68.043,68.828,46.325,78.881,0.70531,0.67386,0.63035,1.0182,0.98613,0.99751,0.67137,1.1432,532.78,266.39,399.84,532.78,14.399,266.39,5.9838,0.16172,3.0974,257,6.9461,6.8574,0,0,0,0,0,0,3,0,7,0,0,6,2,0,0,2,6,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2151,0,3.3048,0,0,8.9043,-0.64141,0,0,-0.30657,2.2432,0,-4.4984,0,0,0,0,2.8558,0,0,0,0,0,3.7605,0,0,0,0,24.769,0,0,40.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,17.652,0.47709,0.25223,0.32857,0.028325,39.25,1.0608,23.25,0.62838,16,0.43243,1,0.027027,44.01,1.1895,9.8836,0.26712,80.314,2.1706,17.4,0.47027,36.303,0.98117,7.5165,0.20315,1.0141,0.027408,1.2721,0.034381,0,0.022909,0.62243,0.90129,0.43832,0.57466,0.88546,0.18411,0.047767,-0.13634,0.015823,-7.25,-0.19595,0.52934,0.18466,0,189.1,0.30435,3,1,1.7333,3.5197,4.8255,5.3111,5.4561,5.4561,119.6,242.86,332.96,366.47,376.47,376.47,0.28375,0.5762,0.78996,0.86946,0.89319,0.89319,0.27496,0.55835,0.76549,0.84253,0.86552,0.86552,4.3752,2.5888,1.283,0.79738,0.65246,0.65246,20.99,37.999,43.881,46.76,46.906,46.906,119.1,61.182,41.885,33.824,32.727,32.727,31.527,14.063,8.741,0,0,-8.0802,395.75,225.45,15.117,9.5891,0,13.171,0,49.537,53.797,55.256,11.605,0,0,11.814,0,22.76,0,10.217,5.9179,52.252,31.079,63.134,0,0,10.217,42.893,22.186,5.9179,56.345,36.398,10.045,0,0,18.859,0,17.782,17.732,66.738,17.696,12.99,17.033,24.814,5.3168,23.202,22.76,40.712,28.53,3.914,1.1849,-0.38185,8.3382,-3.0287,7.0502,0,15.781,26.647,8.6623,73.811,1.9949,18.559,0.50161,55.251,1.4933,6.4684,0.17482,3.4832,0.094141,8.6079,0.23265,56,69,85,110,124,139,139,144,166,1108,3.8712,4.4067,4.8402,5.2946,5.798,5.9776,6.1727,6.2529,6.3745,6.5509,8.1587,77.362,42.188,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.20513,6.5169,141.03,52.65,52.65,10,5.5556,2.75,2.3289,2.0278,1.5445,0.98785,0.42681,0.41313,0.28507,0.25641,0.099206,0.045833,0.039473,0.033242,0.024911,0.016464,0.0087104,0.013771,0.0095024,0.54752,17,9,0.88889,0.47059,494.78,6.2854,39,5.2523,6.089,6.9745,7.8364,8.7247,9.5974,10.488,11.366,12.258,154.59,4.3694,0,5.7137,0,7.2392,0,8.8466,0,10.499,73.668,557.18,8.0751,4746,60,190,220,14.896,8.0833,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
